Year,Month_reported,State, Crime_rate ,Crime_occurrence_frequency,Armed Robbery,Kidnapping,Oil Bunkering,Piracy,Cultism,Human Trafficking,Drug Trafficking,Vandalism,UnemploymentRate,PovertyRate,Most_prevalent_crime
2015,3,Bayelsa, 45.4 ,3,No,Yes,No,No,Yes,No,Yes,Yes,40,62,Kidnapping
2015,4,Bayelsa, 10.8 ,79,Yes,No,Yes,No,No,Yes,Yes,No,40,62,Armed Robbery
2015,5,Bayelsa, 10.2 ,52,No,No,No,No,Yes,No,No,No,40,62,Cultism
2015,6,Bayelsa, 9.1 ,10,Yes,No,No,Yes,Yes,No,No,Yes,40,62,Armed Robbery
2015,7,Bayelsa, 0.7 ,21,Yes,No,Yes,No,Yes,No,Yes,No,40,62,Armed Robbery
2015,8,Bayelsa, 38.6 ,37,No,Yes,No,No,Yes,Yes,No,No,40,62,Kidnapping
2015,9,Bayelsa, 43.8 ,15,Yes,No,No,Yes,Yes,Yes,Yes,No,40,62,Armed Robbery
2015,10,Bayelsa, 30.7 ,87,No,No,Yes,No,Yes,Yes,Yes,No,40,62,Oil Bunkering
2015,11,Bayelsa, 9.4 ,78,No,Yes,No,No,Yes,Yes,No,Yes,40,62,Kidnapping
2015,12,Bayelsa, 14.3 ,79,Yes,No,Yes,Yes,Yes,No,No,No,40,62,Armed Robbery
2016,1,Bayelsa, 23.8 ,74,Yes,Yes,Yes,No,No,Yes,Yes,No,40,62,Armed Robbery
2016,2,Bayelsa, 47.7 ,9,No,No,Yes,No,Yes,No,Yes,No,40,62,Oil Bunkering
2016,3,Bayelsa, 12.4 ,44,Yes,No,Yes,No,Yes,No,No,Yes,40,62,Armed Robbery
2016,4,Bayelsa, 36.6 ,39,Yes,No,Yes,Yes,No,No,No,No,40,62,Armed Robbery
2016,5,Bayelsa, 22.0 ,5,Yes,Yes,No,No,Yes,No,Yes,Yes,40,62,Armed Robbery
2016,6,Bayelsa, 14.9 ,25,No,No,Yes,No,No,No,Yes,Yes,40,62,Oil Bunkering
2016,7,Bayelsa, 22.8 ,56,No,No,Yes,Yes,Yes,No,Yes,Yes,40,62,Oil Bunkering
2016,8,Bayelsa, 3.6 ,90,Yes,No,No,Yes,No,Yes,No,Yes,40,62,Armed Robbery
2016,9,Bayelsa, 39.9 ,64,No,Yes,No,No,No,Yes,Yes,No,40,62,Kidnapping
2016,10,Bayelsa, 12.2 ,72,No,Yes,No,No,Yes,Yes,No,Yes,40,62,Kidnapping
2016,11,Bayelsa, 36.3 ,86,No,No,Yes,No,No,Yes,Yes,Yes,40,62,Oil Bunkering
2016,12,Bayelsa, 3.4 ,52,No,Yes,Yes,No,Yes,Yes,No,Yes,40,62,Kidnapping
2017,1,Bayelsa, 47.8 ,89,No,No,Yes,Yes,Yes,No,No,Yes,40,62,Oil Bunkering
2017,2,Bayelsa, 9.7 ,76,Yes,No,No,No,Yes,Yes,No,Yes,40,62,Armed Robbery
2017,3,Bayelsa, 44.1 ,9,Yes,No,Yes,Yes,Yes,Yes,No,No,40,62,Armed Robbery
2017,4,Bayelsa, 40.5 ,10,Yes,No,No,Yes,No,Yes,Yes,Yes,40,62,Armed Robbery
2017,5,Bayelsa, 48.4 ,10,No,No,Yes,No,Yes,No,No,No,40,62,Oil Bunkering
2017,6,Bayelsa, 23.9 ,73,No,No,No,No,No,No,No,No,40,62,Oil Bunkering
2017,7,Bayelsa, 36.4 ,62,Yes,No,Yes,Yes,No,No,No,Yes,40,62,Armed Robbery
2017,8,Bayelsa, 18.5 ,90,No,Yes,Yes,Yes,Yes,Yes,Yes,No,40,62,Kidnapping
2017,9,Bayelsa, 9.2 ,99,Yes,Yes,Yes,No,Yes,Yes,Yes,No,40,62,Armed Robbery
2017,10,Bayelsa, 22.2 ,91,Yes,Yes,No,Yes,Yes,Yes,Yes,No,40,62,Armed Robbery
2017,11,Bayelsa, 8.3 ,60,Yes,Yes,No,No,Yes,Yes,Yes,Yes,40,62,Armed Robbery
2017,12,Bayelsa, 49.1 ,95,No,Yes,Yes,No,No,Yes,Yes,Yes,40,62,Kidnapping
2018,1,Bayelsa, 4.8 ,19,No,Yes,Yes,Yes,Yes,No,Yes,Yes,40,62,Kidnapping
2018,2,Bayelsa, 29.5 ,38,Yes,Yes,Yes,Yes,No,Yes,No,Yes,40,62,Armed Robbery
2018,3,Bayelsa, 31.3 ,6,Yes,No,No,No,Yes,No,No,Yes,40,62,Armed Robbery
2018,4,Bayelsa, 26.9 ,15,Yes,No,Yes,Yes,Yes,Yes,No,Yes,40,62,Armed Robbery
2018,5,Bayelsa, 33.1 ,93,Yes,No,Yes,No,Yes,No,Yes,Yes,40,62,Armed Robbery
2018,6,Bayelsa, 5.8 ,47,No,No,Yes,No,Yes,No,No,No,40,62,Oil Bunkering
2018,7,Bayelsa, 27.8 ,45,No,Yes,Yes,No,No,No,No,No,40,62,Kidnapping
2018,8,Bayelsa, 14.4 ,5,Yes,Yes,No,Yes,No,No,Yes,Yes,40,62,Armed Robbery
2018,9,Bayelsa, 47.0 ,78,Yes,No,No,No,Yes,Yes,No,No,40,62,Armed Robbery
2018,10,Bayelsa, 38.1 ,53,No,No,Yes,No,No,Yes,Yes,Yes,40,62,Oil Bunkering
2018,11,Bayelsa, 48.6 ,66,No,Yes,Yes,No,No,Yes,No,Yes,40,62,Kidnapping
2018,12,Bayelsa, 1.9 ,62,Yes,No,No,No,Yes,No,Yes,Yes,40,62,Armed Robbery
2019,1,Bayelsa, 14.3 ,23,Yes,No,No,No,Yes,Yes,Yes,No,40,62,Armed Robbery
2019,2,Bayelsa, 9.8 ,44,Yes,No,Yes,No,No,Yes,Yes,Yes,40,62,Armed Robbery
2019,3,Bayelsa, 0.6 ,52,No,No,No,No,No,Yes,No,Yes,40,62,Human Trafficking
2019,4,Bayelsa, 12.1 ,46,No,Yes,No,No,No,Yes,No,Yes,40,62,Kidnapping
2019,5,Bayelsa, 33.9 ,19,No,No,Yes,No,No,No,Yes,Yes,40,62,Oil Bunkering
2019,6,Bayelsa, 11.6 ,88,Yes,No,No,No,Yes,No,Yes,No,40,62,Armed Robbery
2019,7,Bayelsa, 25.5 ,84,Yes,Yes,No,No,Yes,Yes,No,Yes,40,62,Armed Robbery
2019,8,Bayelsa, 44.4 ,47,No,Yes,Yes,Yes,No,Yes,No,No,40,62,Kidnapping
2019,9,Bayelsa, 34.7 ,91,No,No,Yes,No,Yes,Yes,Yes,No,40,62,Oil Bunkering
2019,10,Bayelsa, 19.7 ,52,Yes,Yes,No,No,No,No,No,Yes,40,62,Armed Robbery
2019,11,Bayelsa, 18.6 ,24,No,No,Yes,No,No,No,No,Yes,40,62,Oil Bunkering
2019,12,Bayelsa, 22.8 ,17,No,No,No,Yes,Yes,No,No,No,40,62,Piracy
2020,1,Bayelsa, 8.9 ,89,Yes,Yes,Yes,No,No,Yes,Yes,No,40,62,Armed Robbery
2020,2,Bayelsa, 31.7 ,46,No,No,No,Yes,No,No,Yes,No,40,62,Piracy
2020,3,Bayelsa, 18.2 ,64,Yes,No,Yes,No,Yes,No,No,No,40,62,Armed Robbery
2020,4,Bayelsa, 42.6 ,95,Yes,No,No,No,Yes,No,Yes,Yes,40,62,Armed Robbery
2020,5,Bayelsa, 37.8 ,28,Yes,No,No,Yes,No,No,No,No,40,62,Armed Robbery
2020,6,Bayelsa, 30.5 ,50,Yes,Yes,No,No,No,No,No,No,40,62,Armed Robbery
2020,7,Bayelsa, 18.2 ,64,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,40,62,Armed Robbery
2020,8,Bayelsa, 10.5 ,28,Yes,No,Yes,Yes,No,Yes,Yes,No,40,62,Armed Robbery
2020,9,Bayelsa, 38.8 ,86,Yes,Yes,No,No,No,Yes,Yes,Yes,40,62,Armed Robbery
2020,10,Bayelsa, 24.3 ,56,No,No,No,No,Yes,Yes,No,Yes,40,62,Cultism
2020,11,Bayelsa, 11.2 ,59,Yes,No,Yes,No,Yes,No,No,Yes,40,62,Armed Robbery
2020,12,Bayelsa, 9.8 ,5,Yes,No,Yes,No,Yes,Yes,Yes,No,40,62,Armed Robbery
2021,1,Bayelsa, 8.3 ,54,No,No,Yes,Yes,Yes,Yes,Yes,No,40,62,Oil Bunkering
2021,2,Bayelsa, 38.9 ,44,No,No,Yes,Yes,Yes,Yes,Yes,Yes,40,62,Oil Bunkering
2021,3,Bayelsa, 11.4 ,42,No,Yes,Yes,No,Yes,No,No,Yes,40,62,Kidnapping
2021,4,Bayelsa, 26.3 ,72,Yes,No,Yes,Yes,No,Yes,No,No,40,62,Armed Robbery
2021,5,Bayelsa, 22.6 ,92,No,Yes,No,Yes,No,No,No,Yes,40,62,Kidnapping
2021,6,Bayelsa, 29.0 ,57,Yes,Yes,Yes,No,Yes,No,Yes,No,40,62,Armed Robbery
2021,7,Bayelsa, 43.9 ,47,Yes,No,No,Yes,Yes,No,Yes,No,40,62,Armed Robbery
2021,8,Bayelsa, 43.4 ,76,Yes,No,Yes,Yes,No,Yes,No,No,40,62,Armed Robbery
2021,9,Bayelsa, 22.6 ,25,Yes,No,Yes,No,No,No,Yes,No,40,62,Armed Robbery
2021,10,Bayelsa, 0.8 ,44,No,No,No,Yes,No,Yes,Yes,No,40,62,Piracy
2021,11,Bayelsa, 21.3 ,15,No,No,No,No,Yes,Yes,Yes,No,40,62,Cultism
2021,12,Bayelsa, 30.3 ,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40,62,Armed Robbery
2022,1,Bayelsa, 27.9 ,53,Yes,No,No,No,No,No,No,Yes,40,62,Armed Robbery
2022,2,Bayelsa, 32.6 ,34,Yes,No,No,Yes,Yes,No,Yes,Yes,40,62,Armed Robbery
2022,3,Bayelsa, 7.7 ,77,No,Yes,No,Yes,Yes,Yes,No,No,40,62,Kidnapping
2022,4,Bayelsa, 32.3 ,8,Yes,Yes,No,No,Yes,No,No,Yes,40,62,Armed Robbery
2022,5,Bayelsa, 9.1 ,77,Yes,No,Yes,No,No,No,Yes,No,40,62,Armed Robbery
2022,6,Bayelsa, 37.5 ,70,No,Yes,No,No,No,No,No,No,40,62,Kidnapping
2022,7,Bayelsa, 17.0 ,96,No,No,Yes,No,Yes,Yes,No,No,40,62,Oil Bunkering
2022,8,Bayelsa, 35.5 ,21,Yes,Yes,Yes,Yes,Yes,No,Yes,No,40,62,Armed Robbery
2022,9,Bayelsa, 2.4 ,7,No,Yes,Yes,Yes,Yes,No,No,Yes,40,62,Kidnapping
2022,10,Bayelsa, 20.4 ,90,No,No,Yes,Yes,Yes,Yes,No,Yes,40,62,Oil Bunkering
2022,11,Bayelsa, 35.3 ,79,Yes,Yes,No,No,Yes,No,No,Yes,40,62,Armed Robbery
2022,12,Bayelsa, 11.3 ,56,No,Yes,No,Yes,No,Yes,No,No,40,62,Kidnapping
2000,1,Cross_River, 39.8 ,49,Yes,Yes,Yes,Yes,Yes,No,No,Yes,32,53,Armed Robbery
2000,2,Cross_River, 31.5 ,42,No,Yes,Yes,No,Yes,No,No,Yes,32,53,Kidnapping
2000,3,Cross_River, 29.4 ,23,Yes,Yes,Yes,No,Yes,No,No,Yes,32,53,Armed Robbery
2000,4,Cross_River, 17.7 ,52,Yes,Yes,Yes,Yes,No,No,No,No,32,53,Armed Robbery
2000,5,Cross_River, 24.1 ,79,Yes,No,No,No,No,No,Yes,Yes,32,53,Armed Robbery
2000,6,Cross_River, 29.9 ,53,No,No,Yes,Yes,Yes,No,Yes,No,32,53,Oil Bunkering
2000,7,Cross_River, 23.6 ,16,Yes,Yes,No,Yes,No,Yes,Yes,Yes,32,53,Armed Robbery
2000,8,Cross_River, 34.9 ,96,No,No,Yes,No,No,No,No,No,32,53,Oil Bunkering
2000,9,Cross_River, 21.7 ,37,Yes,No,Yes,Yes,No,No,No,Yes,32,53,Armed Robbery
2000,10,Cross_River, 10.1 ,18,Yes,No,Yes,No,No,No,No,Yes,32,53,Armed Robbery
2000,11,Cross_River, 10.7 ,20,No,Yes,Yes,No,No,Yes,Yes,Yes,32,53,Kidnapping
2000,12,Cross_River, 0.3 ,46,Yes,No,No,Yes,No,Yes,Yes,No,32,53,Armed Robbery
2001,1,Cross_River, 15.0 ,2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,32,53,Armed Robbery
2001,2,Cross_River, 37.4 ,87,No,No,No,Yes,No,No,No,Yes,32,53,Piracy
2001,3,Cross_River, 39.7 ,94,Yes,Yes,Yes,No,No,No,Yes,No,32,53,Armed Robbery
2001,4,Cross_River, 10.1 ,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2001,5,Cross_River, 48.0 ,3,Yes,No,No,No,Yes,Yes,No,No,32,53,Armed Robbery
2001,6,Cross_River, 25.1 ,46,Yes,No,No,No,Yes,Yes,Yes,No,32,53,Armed Robbery
2001,7,Cross_River, 45.8 ,49,No,Yes,Yes,Yes,Yes,No,No,Yes,32,53,Kidnapping
2001,8,Cross_River, 35.3 ,1,No,No,Yes,No,No,Yes,Yes,Yes,32,53,Oil Bunkering
2001,9,Cross_River, 36.1 ,22,Yes,No,No,Yes,No,No,No,No,32,53,Armed Robbery
2001,10,Cross_River, 4.3 ,93,No,No,Yes,Yes,No,No,No,Yes,32,53,Oil Bunkering
2001,11,Cross_River, 11.0 ,14,Yes,Yes,Yes,Yes,No,No,No,No,32,53,Armed Robbery
2001,12,Cross_River, 0.4 ,92,No,Yes,No,Yes,Yes,Yes,No,Yes,32,53,Kidnapping
2002,1,Cross_River, 35.8 ,85,Yes,No,Yes,Yes,No,No,No,No,32,53,Armed Robbery
2002,2,Cross_River, 17.2 ,45,Yes,No,No,Yes,No,Yes,Yes,Yes,32,53,Armed Robbery
2002,3,Cross_River, 39.3 ,96,Yes,No,Yes,Yes,Yes,Yes,No,No,32,53,Armed Robbery
2002,4,Cross_River, 16.9 ,6,Yes,Yes,No,No,No,Yes,No,No,32,53,Armed Robbery
2002,5,Cross_River, 41.0 ,65,Yes,Yes,Yes,Yes,No,Yes,No,Yes,32,53,Armed Robbery
2002,6,Cross_River, 6.5 ,21,Yes,No,No,No,No,No,No,Yes,32,53,Armed Robbery
2002,7,Cross_River, 8.7 ,4,No,No,No,No,No,No,Yes,Yes,32,53,Drug Trafficking
2002,8,Cross_River, 17.0 ,3,Yes,No,No,No,Yes,No,No,No,32,53,Armed Robbery
2002,9,Cross_River, 20.4 ,30,No,No,No,Yes,Yes,No,Yes,Yes,32,53,Piracy
2002,10,Cross_River, 17.4 ,31,Yes,No,Yes,No,Yes,Yes,No,No,32,53,Armed Robbery
2002,11,Cross_River, 38.2 ,34,No,No,Yes,No,Yes,Yes,No,Yes,32,53,Oil Bunkering
2002,12,Cross_River, 4.8 ,83,No,Yes,No,Yes,Yes,Yes,Yes,Yes,32,53,Kidnapping
2003,1,Cross_River, 17.6 ,20,No,No,Yes,Yes,No,Yes,Yes,No,32,53,Oil Bunkering
2003,2,Cross_River, 41.9 ,87,Yes,Yes,Yes,No,No,No,Yes,No,32,53,Armed Robbery
2003,3,Cross_River, 3.3 ,54,Yes,No,Yes,Yes,Yes,Yes,No,Yes,32,53,Armed Robbery
2003,4,Cross_River, 47.1 ,25,No,No,Yes,Yes,Yes,No,Yes,No,32,53,Oil Bunkering
2003,5,Cross_River, 49.3 ,15,Yes,Yes,Yes,Yes,Yes,Yes,No,No,32,53,Armed Robbery
2003,6,Cross_River, 4.4 ,38,No,Yes,No,Yes,No,Yes,Yes,Yes,32,53,Kidnapping
2003,7,Cross_River, 14.6 ,23,Yes,Yes,No,No,Yes,Yes,Yes,No,32,53,Armed Robbery
2003,8,Cross_River, 18.6 ,52,No,Yes,No,Yes,No,Yes,No,Yes,32,53,Kidnapping
2003,9,Cross_River, 38.8 ,66,No,No,No,Yes,No,No,Yes,Yes,32,53,Piracy
2003,10,Cross_River, 29.8 ,57,Yes,Yes,Yes,Yes,No,No,Yes,No,32,53,Armed Robbery
2003,11,Cross_River, 32.2 ,57,No,No,Yes,No,No,No,No,Yes,32,53,Oil Bunkering
2003,12,Cross_River, 37.9 ,79,Yes,Yes,No,No,Yes,No,No,No,32,53,Armed Robbery
2004,1,Cross_River, 5.9 ,52,No,No,Yes,Yes,No,Yes,No,Yes,32,53,Oil Bunkering
2004,2,Cross_River, 41.7 ,35,No,No,Yes,Yes,No,Yes,Yes,No,32,53,Oil Bunkering
2004,3,Cross_River, 35.3 ,74,Yes,No,No,No,Yes,No,Yes,No,32,53,Armed Robbery
2004,4,Cross_River, 28.9 ,14,Yes,No,Yes,Yes,No,No,Yes,No,32,53,Armed Robbery
2004,5,Cross_River, 44.5 ,91,Yes,No,No,Yes,No,Yes,Yes,No,32,53,Armed Robbery
2004,6,Cross_River, 35.0 ,14,No,No,No,No,No,Yes,Yes,No,32,53,Human Trafficking
2004,7,Cross_River, 10.1 ,99,Yes,Yes,Yes,Yes,Yes,No,No,Yes,32,53,Armed Robbery
2004,8,Cross_River, 21.5 ,33,No,No,Yes,Yes,No,No,Yes,Yes,32,53,Oil Bunkering
2004,9,Cross_River, 24.7 ,52,No,Yes,No,No,No,No,No,No,32,53,Kidnapping
2004,10,Cross_River, 2.8 ,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,32,53,Armed Robbery
2004,11,Cross_River, 47.7 ,34,Yes,No,Yes,Yes,Yes,No,No,No,32,53,Armed Robbery
2004,12,Cross_River, 6.4 ,19,No,Yes,No,No,No,No,Yes,No,32,53,Kidnapping
2005,1,Cross_River, 34.9 ,24,No,No,No,Yes,No,No,Yes,Yes,32,53,Piracy
2005,2,Cross_River, 25.3 ,4,Yes,Yes,No,Yes,Yes,No,No,Yes,32,53,Armed Robbery
2005,3,Cross_River, 1.3 ,36,Yes,No,Yes,Yes,No,No,Yes,No,32,53,Armed Robbery
2005,4,Cross_River, 46.2 ,77,Yes,Yes,No,No,Yes,Yes,No,No,32,53,Armed Robbery
2005,5,Cross_River, 42.6 ,58,Yes,No,Yes,No,No,No,Yes,No,32,53,Armed Robbery
2005,6,Cross_River, 26.2 ,32,Yes,No,No,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2005,7,Cross_River, 11.4 ,9,No,No,Yes,Yes,No,No,No,No,32,53,Oil Bunkering
2005,8,Cross_River, 6.1 ,80,No,No,No,No,Yes,No,Yes,No,32,53,Cultism
2005,9,Cross_River, 18.2 ,67,No,Yes,Yes,No,Yes,No,No,Yes,32,53,Kidnapping
2005,10,Cross_River, 12.8 ,20,No,No,Yes,No,Yes,Yes,Yes,No,32,53,Oil Bunkering
2005,11,Cross_River, 25.3 ,74,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2005,12,Cross_River, 48.3 ,62,Yes,Yes,No,No,Yes,Yes,Yes,Yes,32,53,Armed Robbery
2006,1,Cross_River, 28.7 ,58,Yes,Yes,No,No,No,No,Yes,No,32,53,Armed Robbery
2006,2,Cross_River, 44.5 ,22,No,No,No,Yes,No,No,Yes,No,32,53,Piracy
2006,3,Cross_River, 32.5 ,67,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,32,53,Kidnapping
2006,4,Cross_River, 23.8 ,75,Yes,Yes,No,Yes,No,Yes,Yes,No,32,53,Armed Robbery
2006,5,Cross_River, 42.7 ,89,Yes,Yes,Yes,No,No,No,No,Yes,32,53,Armed Robbery
2006,6,Cross_River, 23.6 ,48,No,No,No,Yes,No,Yes,Yes,No,32,53,Piracy
2006,7,Cross_River, 43.4 ,8,No,No,Yes,Yes,No,No,Yes,Yes,32,53,Oil Bunkering
2006,8,Cross_River, 14.6 ,73,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,32,53,Armed Robbery
2006,9,Cross_River, 6.4 ,15,Yes,No,Yes,Yes,No,Yes,No,Yes,32,53,Armed Robbery
2006,10,Cross_River, 42.8 ,32,No,No,No,No,Yes,Yes,No,No,32,53,Cultism
2006,11,Cross_River, 29.4 ,53,Yes,Yes,No,Yes,No,No,Yes,No,32,53,Armed Robbery
2006,12,Cross_River, 44.5 ,67,Yes,Yes,No,No,No,No,Yes,Yes,32,53,Armed Robbery
2007,1,Cross_River, 46.9 ,4,Yes,No,Yes,No,No,Yes,Yes,Yes,32,53,Armed Robbery
2007,2,Cross_River, 2.7 ,30,No,Yes,Yes,No,Yes,No,No,No,32,53,Kidnapping
2007,3,Cross_River, 25.0 ,13,No,No,No,Yes,No,No,Yes,No,32,53,Piracy
2007,4,Cross_River, 18.7 ,21,No,No,No,No,No,No,No,No,32,53,Cultism
2007,5,Cross_River, 31.3 ,41,No,No,No,Yes,No,No,Yes,No,32,53,Piracy
2007,6,Cross_River, 39.7 ,19,No,No,Yes,Yes,Yes,Yes,No,No,32,53,Oil Bunkering
2007,7,Cross_River, 14.0 ,48,No,No,Yes,Yes,No,No,No,Yes,32,53,Oil Bunkering
2007,8,Cross_River, 27.8 ,86,No,No,Yes,No,Yes,No,Yes,No,32,53,Oil Bunkering
2007,9,Cross_River, 35.4 ,63,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,32,53,Armed Robbery
2007,10,Cross_River, 6.7 ,20,Yes,Yes,Yes,Yes,Yes,No,Yes,No,32,53,Armed Robbery
2007,11,Cross_River, 40.7 ,64,Yes,No,No,Yes,Yes,No,Yes,Yes,32,53,Armed Robbery
2007,12,Cross_River, 30.3 ,37,Yes,No,Yes,No,Yes,No,Yes,Yes,32,53,Armed Robbery
2008,1,Cross_River, 47.5 ,31,Yes,No,Yes,No,No,Yes,Yes,No,32,53,Armed Robbery
2008,2,Cross_River, 17.0 ,74,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,32,53,Armed Robbery
2008,3,Cross_River, 5.4 ,18,Yes,No,Yes,Yes,Yes,No,No,Yes,32,53,Armed Robbery
2008,4,Cross_River, 25.3 ,20,No,Yes,Yes,No,Yes,No,Yes,Yes,32,53,Kidnapping
2008,5,Cross_River, 4.3 ,82,No,No,No,Yes,Yes,Yes,Yes,Yes,32,53,Piracy
2008,6,Cross_River, 48.5 ,11,Yes,No,Yes,Yes,No,Yes,No,No,32,53,Armed Robbery
2008,7,Cross_River, 1.9 ,86,Yes,Yes,Yes,No,No,Yes,Yes,Yes,32,53,Armed Robbery
2008,8,Cross_River, 37.7 ,44,No,Yes,Yes,Yes,No,No,Yes,No,32,53,Kidnapping
2008,9,Cross_River, 26.3 ,82,Yes,No,No,No,No,No,Yes,Yes,32,53,Armed Robbery
2008,10,Cross_River, 18.4 ,64,Yes,No,No,Yes,Yes,Yes,Yes,No,32,53,Armed Robbery
2008,11,Cross_River, 3.3 ,34,No,No,No,No,No,No,No,No,32,53,Armed Robbery
2008,12,Cross_River, 31.1 ,87,Yes,Yes,Yes,Yes,Yes,No,No,No,32,53,Armed Robbery
2009,1,Cross_River, 29.3 ,65,No,Yes,No,Yes,No,No,Yes,Yes,32,53,Kidnapping
2009,2,Cross_River, 14.0 ,55,Yes,Yes,Yes,Yes,No,No,Yes,No,32,53,Armed Robbery
2009,3,Cross_River, 45.5 ,74,No,Yes,Yes,Yes,No,No,No,No,32,53,Kidnapping
2009,4,Cross_River, 15.2 ,1,No,Yes,No,Yes,Yes,No,Yes,Yes,32,53,Kidnapping
2009,5,Cross_River, 22.5 ,38,No,Yes,Yes,No,No,No,No,No,32,53,Kidnapping
2009,6,Cross_River, 27.2 ,9,Yes,No,Yes,Yes,No,Yes,No,Yes,32,53,Armed Robbery
2009,7,Cross_River, 5.0 ,95,No,No,Yes,No,No,Yes,No,Yes,32,53,Oil Bunkering
2009,8,Cross_River, 46.6 ,71,Yes,Yes,No,No,Yes,Yes,Yes,No,32,53,Armed Robbery
2009,9,Cross_River, 18.7 ,17,Yes,No,Yes,No,No,Yes,Yes,Yes,32,53,Armed Robbery
2009,10,Cross_River, 4.0 ,99,Yes,No,Yes,Yes,No,Yes,Yes,Yes,32,53,Armed Robbery
2009,11,Cross_River, 19.4 ,52,Yes,Yes,No,Yes,Yes,Yes,No,Yes,32,53,Armed Robbery
2009,12,Cross_River, 30.0 ,18,No,No,Yes,Yes,Yes,Yes,Yes,No,32,53,Oil Bunkering
2010,1,Cross_River, 25.7 ,63,No,Yes,Yes,No,No,Yes,Yes,Yes,32,53,Kidnapping
2010,2,Cross_River, 34.7 ,33,Yes,Yes,No,Yes,No,Yes,No,Yes,32,53,Armed Robbery
2010,3,Cross_River, 2.8 ,4,Yes,No,Yes,Yes,No,No,Yes,Yes,32,53,Armed Robbery
2010,4,Cross_River, 14.2 ,87,No,Yes,Yes,No,Yes,No,Yes,No,32,53,Kidnapping
2010,5,Cross_River, 41.0 ,75,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,32,53,Armed Robbery
2010,6,Cross_River, 4.0 ,52,No,Yes,Yes,No,Yes,No,No,No,32,53,Kidnapping
2010,7,Cross_River, 42.8 ,9,Yes,Yes,Yes,No,No,No,Yes,Yes,32,53,Armed Robbery
2010,8,Cross_River, 4.6 ,64,Yes,Yes,No,No,Yes,Yes,No,No,32,53,Armed Robbery
2010,9,Cross_River, 41.7 ,30,No,Yes,No,No,No,Yes,No,No,32,53,Kidnapping
2010,10,Cross_River, 18.0 ,8,Yes,Yes,No,Yes,Yes,Yes,No,No,32,53,Armed Robbery
2010,11,Cross_River, 30.6 ,5,No,Yes,No,No,Yes,No,Yes,Yes,32,53,Kidnapping
2010,12,Cross_River, 7.6 ,76,Yes,No,Yes,Yes,Yes,No,Yes,Yes,32,53,Armed Robbery
2011,1,Cross_River, 3.3 ,63,Yes,No,Yes,Yes,No,Yes,Yes,Yes,32,53,Armed Robbery
2011,2,Cross_River, 10.8 ,1,Yes,No,Yes,Yes,No,No,No,No,32,53,Armed Robbery
2011,3,Cross_River, 6.4 ,15,No,Yes,Yes,No,No,No,No,Yes,32,53,Kidnapping
2011,4,Cross_River, 15.6 ,89,Yes,Yes,Yes,Yes,No,No,Yes,Yes,32,53,Armed Robbery
2011,5,Cross_River, 25.7 ,82,Yes,No,No,No,Yes,Yes,No,No,32,53,Armed Robbery
2011,6,Cross_River, 29.4 ,38,Yes,No,No,No,No,No,Yes,Yes,32,53,Armed Robbery
2011,7,Cross_River, 39.5 ,42,Yes,No,Yes,Yes,Yes,No,Yes,Yes,32,53,Armed Robbery
2011,8,Cross_River, 32.8 ,46,No,Yes,Yes,No,No,No,Yes,No,32,53,Kidnapping
2011,9,Cross_River, 30.4 ,53,No,No,Yes,Yes,No,No,Yes,No,32,53,Oil Bunkering
2011,10,Cross_River, 20.6 ,26,Yes,No,No,Yes,Yes,No,Yes,Yes,32,53,Armed Robbery
2011,11,Cross_River, 23.7 ,61,No,Yes,Yes,No,Yes,No,Yes,No,32,53,Kidnapping
2011,12,Cross_River, 20.7 ,67,Yes,No,Yes,Yes,No,No,Yes,Yes,32,53,Armed Robbery
2012,1,Cross_River, 42.1 ,54,Yes,Yes,Yes,Yes,No,Yes,No,Yes,32,53,Armed Robbery
2012,2,Cross_River, 11.5 ,22,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,32,53,Armed Robbery
2012,3,Cross_River, 0.3 ,26,No,Yes,Yes,No,Yes,No,No,Yes,32,53,Kidnapping
2012,4,Cross_River, 32.6 ,83,No,No,No,Yes,Yes,Yes,No,Yes,32,53,Piracy
2012,5,Cross_River, 10.1 ,60,No,No,No,No,Yes,No,Yes,No,32,53,Cultism
2012,6,Cross_River, 44.5 ,39,No,Yes,No,No,Yes,No,No,No,32,53,Kidnapping
2012,7,Cross_River, 43.0 ,36,No,No,No,Yes,No,No,No,Yes,32,53,Piracy
2012,8,Cross_River, 3.8 ,21,No,No,No,Yes,No,Yes,No,No,32,53,Piracy
2012,9,Cross_River, 5.3 ,41,No,No,No,No,No,No,Yes,No,32,53,Drug Trafficking
